ActionSet,arrive.w move.e arrive.m,arrive.m move.e arrive.e,arrive.m move.e arrive.m,arrive.m move.e arrive.w,arrive.e pickup pickupfail,arrive.e pickup pickupsuccess,pickupfail pickup pickupsuccess,pickupfail pickup pickupfail,pickupsuccess move.w arrive.w,pickupsuccess move.w arrive.m,pickupsuccess move.w arrive.e,arrive.w putdown putfail,arrive.w putdown putsuccess,putfail putdown putsuccess,putfail putdown putfail,putsuccess move.e arrive.w,putsuccess move.e arrive.m,putsuccess move.e arrive.e,arrive.m move.w arrive.w,arrive.m move.w arrive.m,arrive.m move.w arrive.e,arrive.e move.w arrive.e,arrive.e move.w arrive.m,arrive.e move.w arrive.w,
19,1.0,0.3548513410570284,0.3225743294714858,0.3225743294714858,0.4851456272275397,0.5148543727724603,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.4851456272275397,0.5148543727724603,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3225743294714858,0.5,0.5,0.5,
20,1.0,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.4851456272275397,0.5148543727724603,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.4851456272275397,0.5148543727724603,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3225743294714858,0.5,0.5,0.5,
21,1.0,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.4851456272275397,0.5148543727724603,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3225743294714858,0.5,0.5,0.5,
22,1.0,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.4851456272275397,0.5148543727724603,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3225743294714858,0.5,0.5,0.5,
23,1.0,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.4851456272275397,0.5148543727724603,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.5,0.5,0.5,
24,1.0,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.3225743294714858,0.3548513410570284,0.3225743294714858,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.5,0.5,0.5,
25,1.0,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.5,0.5,0.5,
26,1.0,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.5,0.5,0.5,
27,1.0,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.5,0.5,0.5,
28,1.0,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.31826078390018264,0.5,0.5,0.5,
29,1.0,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.4802884888882669,0.5197115111117331,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.5,0.5,0.5,
30,1.0,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.31826078390018264,0.3634784321996349,0.31826078390018264,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.5,0.5,0.5,
31,1.0,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.5,0.5,0.5,
32,1.0,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.5,0.5,0.5,
33,1.0,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.5,0.5,0.5,
34,1.0,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.3139950429881166,0.5,0.5,0.5,
35,1.0,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.4754763171633191,0.5245236828366809,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.5,0.5,0.5,
36,1.0,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3139950429881166,0.3720099140237668,0.3139950429881166,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.5,0.5,0.5,
37,1.0,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.5,0.5,0.5,
38,1.0,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.5,0.5,0.5,
39,1.0,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.5,0.5,0.5,
40,1.0,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.3097741093091276,0.5,0.5,0.5,
41,1.0,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.4707078916480594,0.5292921083519405,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.5,0.5,0.5,
42,1.0,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3097741093091276,0.38045178138174485,0.3097741093091276,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.5,0.5,0.5,
43,1.0,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.5,0.5,0.5,
44,1.0,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.5,0.5,0.5,
45,1.0,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.5,0.5,0.5,
46,1.0,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.3055952037123162,0.5,0.5,0.5,
47,1.0,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.465982051116264,0.534017948883736,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.5,0.5,0.5,
48,1.0,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3055952037123162,0.38880959257536774,0.3055952037123162,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.5,0.5,0.5,
49,1.0,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.5,0.5,0.5,
50,1.0,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.5,0.5,0.5,
51,1.0,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.5,0.5,0.5,
52,1.0,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.3014557494483164,0.5,0.5,0.5,
53,1.0,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.46129769062623044,0.5387023093737696,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.5,0.5,0.5,
54,1.0,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.3014557494483164,0.3970885011033673,0.3014557494483164,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.5,0.5,0.5,
55,1.0,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.5,0.5,0.5,
56,1.0,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.5,0.5,0.5,
57,1.0,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.5,0.5,0.5,
58,1.0,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.2973533579956928,0.5,0.5,0.5,
59,1.0,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4566537588064369,0.5433462411935631,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.5,0.5,0.5,
60,1.0,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.2973533579956928,0.4052932840086146,0.2973533579956928,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.5,0.5,0.5,
61,1.0,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.5,0.5,0.5,
62,1.0,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.5,0.5,0.5,
63,1.0,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.5,0.5,0.5,
64,1.0,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.29328581638802403,0.5,0.5,0.5,
65,1.0,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4520492553071711,0.5479507446928289,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.5,0.5,0.5,
66,1.0,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.29328581638802403,0.4134283672239518,0.29328581638802403,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.5,0.5,0.5,
67,1.0,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.5,0.5,0.5,
68,1.0,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.5,0.5,0.5,
69,1.0,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.5,0.5,0.5,
70,1.0,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.28925107586807275,0.5,0.5,0.5,
71,1.0,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.44748322840568766,0.5525167715943125,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.5,0.5,0.5,
72,1.0,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.28925107586807275,0.4214978482638545,0.28925107586807275,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.5,0.5,0.5,
73,1.0,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.5,0.5,0.5,
74,1.0,0.43745487174302294,0.2812725641284885,0.2812725641284885,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.5,0.5,0.5,
75,1.0,0.43745487174302294,0.2812725641284885,0.2812725641284885,0.4384630272552314,0.5615369727447685,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.5,0.5,0.5,
76,1.0,0.43745487174302294,0.2812725641284885,0.2812725641284885,0.4384630272552314,0.5615369727447685,0.5,0.5,0.2812725641284885,0.43745487174302294,0.2812725641284885,0.442954772753485,0.557045227246515,0.5,0.5,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.4295055165652031,0.2852472417173984,0.2852472417173984,0.5,0.5,0.5,
