ActionSet,arrive.w move.e arrive.m,arrive.m move.e arrive.e,arrive.m move.e arrive.m,arrive.m move.e arrive.w,arrive.e pickup pickupfail,arrive.e pickup pickupsuccess,pickupfail pickup pickupsuccess,pickupfail pickup pickupfail,pickupsuccess move.w arrive.w,pickupsuccess move.w arrive.m,pickupsuccess move.w arrive.e,arrive.w putdown putfail,arrive.w putdown putsuccess,putfail putdown putsuccess,putfail putdown putfail,putsuccess move.e arrive.w,putsuccess move.e arrive.m,putsuccess move.e arrive.e,arrive.m move.w arrive.w,arrive.m move.w arrive.m,arrive.m move.w arrive.e,arrive.e move.w arrive.e,arrive.e move.w arrive.m,arrive.e move.w arrive.w,
19,1.0,0.33550394800477584,0.33224802599761205,0.33224802599761205,0.4985014955129717,0.5014985044870284,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.4985014955129717,0.5014985044870284,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33224802599761205,0.5,0.5,0.5,
20,1.0,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.4985014955129717,0.5014985044870284,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.4985014955129717,0.5014985044870284,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33224802599761205,0.5,0.5,0.5,
21,1.0,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.4985014955129717,0.5014985044870284,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33224802599761205,0.5,0.5,0.5,
22,1.0,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.4985014955129717,0.5014985044870284,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.33224802599761205,0.5,0.5,0.5,
23,1.0,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.4985014955129717,0.5014985044870284,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.5,0.5,0.5,
24,1.0,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.33224802599761205,0.33550394800477584,0.33224802599761205,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.5,0.5,0.5,
25,1.0,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.5,0.5,0.5,
26,1.0,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.5,0.5,0.5,
27,1.0,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.5,0.5,0.5,
28,1.0,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.3318050154032626,0.5,0.5,0.5,
29,1.0,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.4980029880503332,0.5019970119496668,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.5,0.5,0.5,
30,1.0,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3318050154032626,0.3363899691934748,0.3318050154032626,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.5,0.5,0.5,
31,1.0,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.5,0.5,0.5,
32,1.0,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.5,0.5,0.5,
33,1.0,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.5,0.5,0.5,
34,1.0,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.3313625847310913,0.5,0.5,0.5,
35,1.0,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.4975049751368951,0.5024950248631048,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.5,0.5,0.5,
36,1.0,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3313625847310913,0.33727483053781726,0.3313625847310913,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.5,0.5,0.5,
37,1.0,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.5,0.5,0.5,
38,1.0,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.5,0.5,0.5,
39,1.0,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.5,0.5,0.5,
40,1.0,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3309207301392595,0.5,0.5,0.5,
41,1.0,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.4970074553033275,0.5029925446966724,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.5,0.5,0.5,
42,1.0,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3309207301392595,0.3381585397214811,0.3309207301392595,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.5,0.5,0.5,
43,1.0,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.5,0.5,0.5,
44,1.0,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.5,0.5,0.5,
45,1.0,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.5,0.5,0.5,
46,1.0,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.3304794478154028,0.5,0.5,0.5,
47,1.0,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.49651042708761944,0.5034895729123806,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.5,0.5,0.5,
48,1.0,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3304794478154028,0.3390411043691944,0.3304794478154028,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.5,0.5,0.5,
49,1.0,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.5,0.5,0.5,
50,1.0,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.5,0.5,0.5,
51,1.0,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.5,0.5,0.5,
52,1.0,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.3300387339763754,0.5,0.5,0.5,
53,1.0,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.4960138890350395,0.5039861109649605,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.5,0.5,0.5,
54,1.0,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3300387339763754,0.33992253204724926,0.3300387339763754,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.5,0.5,0.5,
55,1.0,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.5,0.5,0.5,
56,1.0,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.5,0.5,0.5,
57,1.0,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.5,0.5,0.5,
58,1.0,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.3295985848679959,0.5,0.5,0.5,
59,1.0,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.49551783969809743,0.5044821603019025,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.5,0.5,0.5,
60,1.0,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3295985848679959,0.3408028302640081,0.3295985848679959,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.5,0.5,0.5,
61,1.0,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.5,0.5,0.5,
62,1.0,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.5,0.5,0.5,
63,1.0,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.5,0.5,0.5,
64,1.0,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.3291589967647974,0.5,0.5,0.5,
65,1.0,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.4950222776365052,0.5049777223634948,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.5,0.5,0.5,
66,1.0,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.3291589967647974,0.34168200647040514,0.3291589967647974,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.5,0.5,0.5,
67,1.0,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.5,0.5,0.5,
68,1.0,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.5,0.5,0.5,
69,1.0,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.5,0.5,0.5,
70,1.0,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.32871996596977937,0.5,0.5,0.5,
71,1.0,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.4945272014171388,0.5054727985828612,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.5,0.5,0.5,
72,1.0,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.32871996596977937,0.34256006806044126,0.32871996596977937,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.5,0.5,0.5,
73,1.0,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.5,0.5,0.5,
74,1.0,0.34431287668569527,0.32784356165715234,0.32784356165715234,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.5,0.5,0.5,
75,1.0,0.34431287668569527,0.32784356165715234,0.32784356165715234,0.49353850080817924,0.5064614991918208,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.5,0.5,0.5,
76,1.0,0.34431287668569527,0.32784356165715234,0.32784356165715234,0.49353850080817924,0.5064614991918208,0.5,0.5,0.32784356165715234,0.34431287668569527,0.32784356165715234,0.49403260961400014,0.5059673903859999,0.5,0.5,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.34343702237167284,0.3282814888141636,0.3282814888141636,0.5,0.5,0.5,
