ActionSet,arrive.w move.e arrive.m,arrive.m move.e arrive.e,arrive.m move.e arrive.m,arrive.m move.e arrive.w,arrive.e pickup pickupfail,arrive.e pickup pickupsuccess,pickupfail pickup pickupsuccess,pickupfail pickup pickupfail,pickupsuccess move.w arrive.w,pickupsuccess move.w arrive.m,pickupsuccess move.w arrive.e,arrive.w putdown putfail,arrive.w putdown putsuccess,putfail putdown putsuccess,putfail putdown putfail,putsuccess move.e arrive.w,putsuccess move.e arrive.m,putsuccess move.e arrive.e,arrive.m move.w arrive.w,arrive.m move.w arrive.m,arrive.m move.w arrive.e,arrive.e move.w arrive.e,arrive.e move.w arrive.m,arrive.e move.w arrive.w,
823,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,9.436425793023653E-14,0.9999999999999056,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,9.436425793023653E-14,0.9999999999999056,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
824,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,9.436425793023653E-14,0.9999999999999056,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,9.436425793023653E-14,0.9999999999999056,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
825,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,9.436425793023653E-14,0.9999999999999056,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
826,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,9.436425793023653E-14,0.9999999999999056,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
827,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,9.436425793023653E-14,0.9999999999999056,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
828,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
829,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
830,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
831,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
832,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
833,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,7.549046651161207E-14,0.9999999999999245,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
834,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
835,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
836,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
837,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
838,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
839,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,6.039143337671199E-14,0.9999999999999396,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
840,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
841,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
842,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
843,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
844,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
845,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,4.8312206868791604E-14,0.9999999999999517,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
846,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
847,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
848,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
849,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
850,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
851,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.865326655455358E-14,0.9999999999999614,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
852,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
853,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
854,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
855,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
856,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
857,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,3.092611430316303E-14,0.999999999999969,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
858,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
859,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
860,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
861,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
862,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
863,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,2.4731069825755004E-14,0.9999999999999752,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
864,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
865,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
866,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
867,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
868,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
869,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.9779475135927028E-14,0.9999999999999802,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
870,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
871,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
872,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
873,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
874,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
875,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.5827081168261607E-14,0.9999999999999841,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
876,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
877,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
878,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
879,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
880,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
881,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.2651843317833751E-14,0.9999999999999873,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
882,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
883,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
884,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
885,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
886,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
887,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0120534821688451E-14,0.9999999999999899,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
888,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
889,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
890,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
891,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.479003300917998E-15,0.9999999999999936,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
892,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.479003300917998E-15,0.9999999999999936,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
893,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.479003300917998E-15,0.9999999999999936,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,8.099928916870702E-15,0.9999999999999919,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
894,1.0,1.0,1.7065370309388767E-17,1.7065370309388767E-17,6.479003300917998E-15,0.9999999999999936,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,6.479003300917998E-15,0.9999999999999936,0.5,0.5,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.0,1.7065370309388767E-17,1.7065370309388767E-17,0.5,0.5,0.5,
